GR,FedavgPGD,FedavgPSGD,Fedprox,Feddr,Fedfw_cel,Fedfw_tel
0,2.2621793270111086,1.0165028691291809,2.294472908973694,2.302253556251526,15.575904273986817,12.24021110534668
1,2.8686367750167845,0.7832574129104615,2.2354519367218018,2.3018486499786377,10.872462272644043,5.676176309585571
2,2.425256443023682,0.674787700176239,2.1891996383666994,2.301563048362732,8.823923254013062,5.890734100341797
3,2.648180913925171,0.631345933675766,2.147433114051819,2.3012954235076903,5.849337220191956,3.4365247964859007
4,2.3618913531303405,0.5634807527065278,2.1078649282455446,2.301064467430115,5.631560444831848,3.598903179168701
5,2.296211314201355,0.526815801858902,2.069806933403015,2.300822067260742,4.658928465843201,2.721735441684723
6,1.992136538028717,0.4807534158229828,2.033024775981903,2.30050265789032,3.5456026911735536,2.444930684566498
7,1.8647457480430603,0.44715415835380556,1.997421181201935,2.300628733634949,3.1022531032562255,2.1217612266540526
8,1.6099024057388305,0.4238057225942612,1.962942397594452,2.3001368761062624,2.947260844707489,2.0921395301818846
9,1.469662618637085,0.4028972774744034,1.929549252986908,2.2998841285705565,2.847173309326172,1.7702754735946655
10,1.3330965876579284,0.3824297100305557,1.8972074508666992,2.2990978717803956,2.2439301371574403,1.6868268132209778
11,1.1699987769126892,0.36556019484996793,1.865884292125702,2.298929286003113,2.002096939086914,1.5158826112747192
12,1.1180098474025726,0.34797932803630827,1.8355480313301087,2.2979594230651856,2.086576235294342,1.4328618407249452
13,1.017375260591507,0.33383773267269135,1.8061676144599914,2.2971768140792848,2.023168110847473,1.3126934051513672
14,0.9515753149986267,0.31947262287139894,1.7777115821838378,2.296008515357971,1.8460953831672668,1.2433428525924684
15,0.8894358694553375,0.3081773668527603,1.7501497387886047,2.2944801568984987,1.6409018278121947,1.1802050113677978
16,0.8930336058139801,0.2966424435377121,1.7234520673751832,2.292593502998352,1.4893954873085022,1.110579067468643
17,0.8423649847507477,0.28702578544616697,1.697589111328125,2.290269923210144,1.6146567463874817,1.0811724424362184
18,0.7936837196350097,0.2772572636604309,1.6725321769714356,2.2869632720947264,1.442340362071991,1.0133460402488708
19,0.7541403353214264,0.2691334843635559,1.6482529640197754,2.2842969417572023,1.3522313296794892,1.0038381576538087
20,0.7477768063545227,0.2611770510673523,1.624724233150482,2.279640483856201,1.3419083178043365,0.9389188826084137
21,0.7462890803813934,0.25442781746387483,1.6019192576408385,2.2737108707427978,1.277973073720932,0.9405517697334289
22,0.7117670238018036,0.24810997396707535,1.5798120379447937,2.2653305292129517,1.2089066863059998,0.8826503098011017
23,0.6725191414356232,0.2426653176546097,1.5583773851394653,2.256103587150574,1.089942079782486,0.889155513048172
24,0.6698945701122284,0.23769967257976532,1.537591004371643,2.2472833156585694,1.2735078930854797,0.8370479881763458
25,0.6798808455467225,0.2332945942878723,1.5174291253089904,2.232948589324951,1.0916013896465302,0.8444925308227539
26,0.6418161749839782,0.22925586998462677,1.497869074344635,2.2150935888290406,1.035411673784256,0.7996537089347839
27,0.6171030580997467,0.22554442882537842,1.4788888812065124,2.1971556663513185,1.0506450533866882,0.8060649573802948
28,0.619249027967453,0.22207695990800858,1.460466980934143,2.1735863208770754,1.0120669603347778,0.7687200129032135
29,0.6174425065517426,0.21881620436906815,1.4425831317901612,2.1479487657546996,1.0048796653747558,0.772796219587326
30,0.5912050843238831,0.2157301813364029,1.4252174496650696,2.115409088134766,1.0068999111652375,0.7420573651790618
31,0.5804051518440246,0.21279937773942947,1.4083510994911195,2.0805792093276976,0.9884197890758515,0.745029628276825
